id,ГЕРБ-СДС,ИТН,БСП,ДПС,ДБ,МУТРИ ВЪН!,ВМРО,БНО,ВОЛЯ И НФСБ,ВЪЗР,не подкрепям никого,РЕПУБЛИКАНЦИ ЗА БГ,ДНК,АТАКА,АБВ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,КОД,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,"НИЕ, ГРАЖДАНИТЕ ",БПЛ,МИР,ЗАЕДНО,ОБЩЕСТВО,БСДД,ПРЯКА ДЕМОКРАЦИЯ,БНС,Граждани от Протеста,ПРАВОТО,БОГ,НАЦИЯ,независими,невалидни,total_valid,total,eligible_voters,n_stations
53093,34,2,4,51,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4,95.0,99.0,227,1
53103,151,89,99,0,8,16,7,12,8,10,19,5,1,4,3,2,3,1,0,1,1,0,0,0,1,0,1,4,0,0,0,0.0,11,446.0,457.0,942,1
53117,92,35,88,146,2,17,3,1,4,1,1,7,2,0,2,0,2,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,31,410.0,441.0,1178,2
53120,259,75,136,17,17,40,4,14,17,8,2,56,3,2,2,3,0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0.0,26,662.0,688.0,1838,2
53134,110,119,120,152,15,39,14,18,13,5,9,13,2,2,1,4,0,0,1,2,0,1,0,0,0,0,2,1,1,1,1,0.0,15,646.0,661.0,1176,2
53148,170,1,6,312,2,0,0,0,4,0,7,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12,509.0,521.0,1036,1
53179,186,197,133,6,24,33,25,26,10,23,12,0,3,6,1,2,0,3,2,0,2,0,2,1,2,0,0,0,2,0,0,0.0,14,701.0,715.0,1424,2
53182,11,5,18,7,2,6,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,55.0,56.0,85,1
53196,102,92,157,22,7,15,52,9,8,1,5,0,2,8,0,4,2,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0.0,18,492.0,510.0,1194,3
53206,4,0,4,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,160.0,161.0,720,2
53210,26,36,44,40,11,7,2,5,4,3,2,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,11,199.0,210.0,483,1
53223,54,10,4,290,0,1,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,5,369.0,374.0,661,1
53237,26,3,9,2,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,4,49.0,53.0,92,1
53240,23,10,14,1,0,2,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,3,62.0,65.0,90,1
53254,184,109,69,1,17,28,28,12,4,5,5,29,0,2,1,2,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,14,503.0,517.0,838,1
53271,2,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,51.0,53.0,210,1
53285,156,42,70,78,2,5,8,4,7,8,6,5,0,2,1,2,1,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0.0,14,404.0,418.0,756,1
53299,41,24,66,1,2,2,2,1,5,6,0,4,2,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,5,168.0,173.0,354,1
53309,33,4,8,39,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,91.0,93.0,142,1
53312,18,3,9,2,4,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,2,44.0,46.0,89,1
53326,335,73,79,199,9,9,11,14,8,1,12,18,2,3,2,5,0,1,2,1,1,1,0,1,1,0,0,0,0,0,1,0.0,23,789.0,812.0,1373,2
53335,254,212,100,33,22,25,26,8,17,13,6,5,5,7,1,3,6,2,0,1,1,1,1,0,2,1,0,0,0,1,2,0.0,48,755.0,803.0,2007,3
53343,31,10,9,0,2,3,2,2,4,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,72.0,72.0,112,1
53374,8,3,8,19,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,44.0,45.0,65,1
53388,35,7,18,7,10,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,85.0,87.0,154,1
53432,33,9,57,3,0,5,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0.0,3,120.0,123.0,123,1
53446,46,47,58,49,3,7,8,4,16,4,3,9,1,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0.0,9,262.0,271.0,761,1
53450,102,17,44,2,1,3,2,1,14,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,15,192.0,207.0,502,1
53480,38,35,48,6,1,16,5,12,8,7,2,14,1,4,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0.0,8,203.0,211.0,486,1
53494,323,48,40,164,4,12,13,3,12,2,6,0,2,0,1,1,1,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0.0,15,639.0,654.0,1497,2
53504,7,2,23,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36.0,36.0,36,1
53518,27,16,24,9,3,8,2,0,3,0,0,1,2,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,8,102.0,110.0,249,1
53521,2,2,2,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19.0,19.0,19,1
53535,430,222,371,1132,69,54,45,32,71,23,34,26,9,7,5,9,5,1,0,2,1,1,0,2,2,1,2,1,2,1,1,0.0,141,2561.0,2702.0,8297,15
53549,12,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,20.0,47,1
53552,177,66,108,661,10,9,12,28,12,1,18,36,1,0,0,3,4,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,48,1153.0,1201.0,2326,4
53576,27,17,36,44,1,3,3,0,6,2,0,0,1,2,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,3,151.0,154.0,266,1
53583,168,202,78,1,19,19,48,30,17,9,10,8,4,4,8,1,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0.0,15,633.0,648.0,1426,2
53597,30,9,13,3,1,1,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,66.0,68.0,112,1
53607,70,37,23,22,6,7,7,3,3,7,1,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,193.0,200.0,308,1
53610,8,6,17,21,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,3,61.0,64.0,79,1
53624,25,13,20,41,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,106.0,115.0,238,1
53638,83,25,47,508,10,6,0,1,1,1,8,1,0,2,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,23,701.0,724.0,2930,4
53641,5,1,4,33,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,47.0,47.0,79,1
53655,148,121,141,5,7,8,34,5,20,4,2,11,2,6,2,0,0,1,0,1,0,0,0,4,2,0,0,0,0,0,0,0.0,15,524.0,539.0,1047,3
53669,25,25,9,3,1,6,2,1,2,1,2,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,86.0,87.0,129,1
53672,115,106,111,4,20,41,16,43,21,20,21,1,5,13,1,3,1,2,0,2,3,1,0,0,0,4,1,1,2,0,0,0.0,12,558.0,570.0,1264,2
53691,51,23,22,0,19,8,5,3,2,5,1,0,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,3,153.0,156.0,225,1
53707,289,159,121,14,54,52,25,31,28,28,13,1,13,4,0,3,0,19,1,1,0,0,1,2,2,1,0,1,0,0,0,0.0,20,863.0,883.0,1667,2
53727,39,2,6,54,3,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4,112.0,116.0,116,1
53730,13,17,21,38,1,7,2,0,5,2,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,8,116.0,124.0,214,1
53744,70,0,1,121,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2,199.0,201.0,379,1
53761,9,0,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,22.0,32,1
53775,63,5,36,1,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,114.0,116.0,181,1
53792,2,5,1,2,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17.0,17.0,17,1
53802,88,31,38,32,12,7,4,3,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,7,228.0,235.0,445,1
53816,9,0,7,65,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,5,86.0,91.0,501,1
53822,95,49,51,108,12,25,25,11,50,14,6,3,0,4,7,4,2,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0.0,22,472.0,494.0,1091,2
53833,42,42,31,8,2,4,4,2,4,5,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,153.0,172.0,315,1
53847,80,23,30,4,7,14,2,7,4,3,3,1,0,1,0,0,0,1,0,1,0,12,0,1,6,0,0,0,0,0,0,0.0,17,200.0,217.0,473,1
53850,86,30,75,307,4,6,6,1,17,7,3,0,2,2,3,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,24,559.0,583.0,1055,2
53878,11,2,26,39,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,3,86.0,89.0,89,1
53881,11,0,28,2,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,47.0,48.0,72,1
53895,76,17,43,48,1,7,0,0,12,1,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,20,212.0,232.0,385,1
53905,51,28,26,52,0,1,27,1,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,14,204.0,218.0,433,1
53919,51,1,1,44,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,102.0,105.0,264,1
53936,78,15,51,54,4,6,1,4,2,3,4,1,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,229.0,236.0,451,1
53953,295,14,14,256,2,4,1,2,6,0,1,39,0,0,2,0,1,3,0,0,0,1,1,0,1,0,0,0,0,2,0,0.0,43,645.0,688.0,2403,2
53967,33,3,8,2,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3,57.0,60.0,76,1
53970,8,2,7,3,1,0,1,1,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,32.0,36.0,45,2
53984,88,16,32,1,0,0,8,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0.0,16,158.0,174.0,282,1
53998,8,0,2,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,96.0,97.0,137,1
54002,131,27,40,30,3,7,1,3,9,0,1,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,7,264.0,271.0,448,1
54016,62,32,53,58,6,6,3,6,4,0,9,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,32,248.0,280.0,513,1
54020,426,296,347,474,65,54,121,29,56,30,28,7,3,4,4,12,3,4,1,0,0,0,3,1,0,3,3,0,0,2,1,0.0,57,1977.0,2034.0,4302,10
54033,78,4,34,0,2,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,123.0,125.0,188,1
54047,98,20,42,3,6,4,9,6,4,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,203.0,210.0,361,1
54064,126,7,19,1,0,1,2,4,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,5,166.0,171.0,210,1
54078,11,9,9,11,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,47.0,50.0,83,1
54081,12,1,10,2,1,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34.0,34.0,48,1
54105,41,47,51,26,24,4,9,7,16,3,3,2,1,2,0,1,0,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0.0,14,244.0,258.0,681,1
54119,124,1,3,143,0,2,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,281.0,286.0,612,1
54122,50,10,11,37,0,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4,122.0,126.0,221,1
54136,14,0,7,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,29.0,30.0,30,1
54145,56,25,43,1,15,10,12,2,14,11,8,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,7,202.0,209.0,355,1
54153,35,93,43,304,4,14,6,7,4,1,5,0,0,2,0,1,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,11,525.0,536.0,1204,2
54170,149,18,61,3,0,5,4,1,3,1,3,0,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,13,255.0,268.0,461,1
54184,130,10,10,126,9,0,0,3,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,297.0,305.0,451,1
54198,103,10,15,22,1,4,1,2,2,0,0,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,7,194.0,201.0,295,1
54208,9,9,18,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,44.0,45.0,97,1
54211,101,3,16,0,2,3,2,0,3,1,3,2,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,14,142.0,156.0,239,1
54225,100,37,25,71,3,3,2,0,2,2,0,7,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,257.0,258.0,491,1
54256,10,3,14,11,2,2,8,1,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,60.0,62.0,88,1
54260,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29.0,29.0,99,1
54273,56,18,34,4,4,8,5,3,6,3,4,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,5,154.0,159.0,234,1
54287,19,18,38,0,12,4,5,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,105.0,107.0,175,1
54300,28,0,2,48,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,84.0,86.0,309,1
54314,22,13,19,0,4,0,5,0,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,75.0,77.0,108,1
54345,29,1,21,73,1,1,2,0,6,2,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,142.0,151.0,393,1
54362,24,6,24,1,0,2,0,0,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,70.0,77.0,186,1
54376,22,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31.0,31.0,40,1
54386,84,53,123,81,5,10,14,8,5,2,3,1,1,2,1,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0.0,21,400.0,421.0,1035,4
54393,13,2,7,123,13,1,0,1,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,168.0,169.0,779,1
54403,9,1,7,136,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,160.0,163.0,543,1
54417,81,22,31,485,81,16,0,3,3,2,12,5,0,0,0,0,2,2,1,0,0,0,4,0,1,0,0,1,0,0,0,0.0,26,752.0,778.0,2358,3
54420,12,5,24,1,3,7,0,0,2,3,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,63.0,64.0,93,1
54434,16,0,7,8,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39.0,39.0,49,1
54448,46,1,10,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,63.0,63.0,78,1
54451,42,12,22,0,3,2,3,1,11,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,104.0,109.0,210,1
54465,17,6,15,0,5,5,2,2,5,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,75.0,78.0,132,1
54479,6,0,5,126,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,3,143.0,146.0,507,1
54482,53,9,21,19,1,2,12,0,2,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,8,129.0,137.0,200,1
54496,60,12,13,28,2,4,5,2,2,1,3,68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,203.0,205.0,287,1
54506,56,6,12,1,2,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,84.0,84.0,115,1
54517,3,7,6,7,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,30.0,32.0,48,1
54537,9,4,14,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,49.0,53.0,81,1
54554,26,1,8,0,3,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,44.0,46.0,62,1
54821,9,0,6,115,0,0,0,0,0,2,1,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,12,141.0,153.0,438,1
55018,32,32,75,16,9,6,5,5,12,4,2,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,218.0,223.0,544,1
55021,189,270,173,380,77,54,38,25,40,16,16,3,11,9,6,21,1,2,0,2,2,2,0,1,1,0,3,0,1,1,0,0.0,26,1344.0,1370.0,2538,7
55035,89,38,58,13,11,6,5,5,8,2,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,5,257.0,262.0,484,1
55052,935,865,1098,108,170,162,148,114,122,92,111,126,29,37,12,21,11,5,5,5,3,1,4,3,4,2,3,1,2,2,0,0.0,94,4201.0,4295.0,9173,18
55070,86,71,51,24,17,18,16,9,5,11,5,0,0,1,1,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0.0,5,321.0,326.0,558,1
55083,7,0,6,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18.0,18.0,21,1
55097,4,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.0,16.0,144,1
55107,88,22,29,6,14,6,30,11,1,1,4,4,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,9,224.0,233.0,468,1
55110,177,9,5,0,1,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,202.0,206.0,206,1
55124,149,21,24,186,1,14,0,2,2,1,6,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,13,412.0,425.0,775,1
55138,73,7,8,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,194.0,197.0,378,1
55155,6923,5731,4779,1131,2172,1214,973,969,594,690,452,418,173,183,94,153,80,39,37,68,91,35,30,28,15,32,20,23,9,9,6,0.0,684,27171.0,27855.0,67069,101
55169,8,1,2,103,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,118.0,120.0,524,1
55186,182,8,4,235,5,3,0,0,5,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,13,450.0,463.0,1049,1
55196,17,4,12,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43.0,43.0,91,1
55201,35,3,1,58,0,2,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6,130.0,136.0,224,1
55213,24,7,78,24,2,5,0,3,5,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,158.0,160.0,312,1
55230,33,8,4,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,52.0,54.0,94,1
55244,23,9,13,0,4,4,5,1,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,68.0,68.0,91,1
55258,2,4,3,5,0,4,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40.0,41.0,55,1
55261,38,8,13,1,6,0,3,2,3,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,9,84.0,93.0,120,1
55275,51,26,21,33,3,2,5,1,11,1,1,0,0,4,1,0,0,2,1,0,0,1,0,2,0,0,1,0,0,0,0,0.0,9,167.0,176.0,300,1
55289,60,11,34,30,0,8,1,2,4,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,4,161.0,165.0,242,1
55292,60,20,31,278,0,1,2,2,7,1,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,31,415.0,446.0,1452,2
55302,1883,1529,1317,156,395,304,182,263,160,139,127,95,53,38,27,42,16,23,18,3,21,6,13,6,2,12,2,0,7,3,1,0.0,127,6843.0,6970.0,15236,19
55316,29,35,33,1,3,4,1,2,3,1,3,3,1,2,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,127.0,129.0,228,1
55327,25,4,4,100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,135.0,140.0,392,1
55333,42,30,16,0,3,10,3,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,125.0,128.0,251,1
55350,30,3,17,1,2,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,61.0,63.0,82,1
55364,8,3,12,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27.0,27.0,38,1
55378,75,54,96,30,4,14,8,9,11,8,2,8,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,8,331.0,339.0,740,1
55381,6,2,7,60,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,78.0,78.0,137,1
55395,58,0,4,108,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,174.0,181.0,390,1
55419,309,202,94,5,256,53,42,71,12,23,29,8,6,4,3,10,6,5,2,10,1,1,1,2,1,3,0,1,0,2,1,0.0,22,1163.0,1185.0,2320,3
55436,5,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,118.0,118.0,998,1
55470,118,6,14,239,35,4,6,0,4,2,4,6,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,46,443.0,489.0,1148,2
55484,43,13,42,52,3,1,1,4,5,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,9,173.0,182.0,400,1
55508,11,9,62,0,2,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,91.0,93.0,124,1
55511,47,45,110,8,17,15,3,6,7,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,10,268.0,278.0,576,1
55539,33,5,16,1,9,8,2,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,83.0,84.0,147,1
55542,13,7,12,1,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,39.0,40.0,49,1
55556,147,116,68,2,32,18,14,8,3,17,9,4,3,1,1,3,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0.0,16,451.0,467.0,960,2
55568,6,0,2,65,2,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,83.0,83.0,363,1
55573,30,29,58,0,4,7,1,2,14,2,3,32,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,13,186.0,199.0,337,1
55587,5,11,11,0,2,5,2,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,44.0,45.0,61,1
