person,personLabel,personDescription,dateOfBirth,placeOfBirth,placeOfBirthLabel,placeOfBirthLocation,dateOfDeath,placeOfDeath,placeOfDeathLabel,placeOfDeathLocation
http://www.wikidata.org/entity/Q12884253,Сакис Булас,,1954-03-11,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),2014-02-21,http://www.wikidata.org/entity/Q992348,Маруси,Point(23.8 38.05)
http://www.wikidata.org/entity/Q12298493,Христо Трайков,,1900-12-26,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1933-01-24,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12298341,Христо Куслев,,1877-03-18,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1943-09-19,http://www.wikidata.org/entity/Q23564,Подгорица,Point(19.266111111 42.439722222)
http://www.wikidata.org/entity/Q12298279,Христо Делчев,български революционер,1887-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1927-06-15,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12298272,Христо Далчев,български юрист,1872-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1949-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12298246,Христо Влахов,,1871-03-25,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1957-04-11,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12297092,Туше Скачков,Български революционер,1887-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1922-01-01,http://www.wikidata.org/entity/Q2991617,Ощава,Point(23.22084 41.787848)
http://www.wikidata.org/entity/Q12297091,Туше Делииванов,,1869-10-13,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1950-01-14,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12297089,Туше Влахов,,1899-06-03,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1981-06-13,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12296673,Тома Измирлиев,български писател,1895-09-09,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1935-11-22,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12296621,Тодор Чопов,Български революционер и писател,1892-02-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1923-09-27,http://www.wikidata.org/entity/Q191795,Рила,Point(23.58333333 42.18333333)
http://www.wikidata.org/entity/Q12288642,Никола Янев,,1888-08-14,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1921-06-06,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12288627,Никола Червениванов,,1863-11-27,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1939-01-13,http://www.wikidata.org/entity/Q2999,Вюрцбург,Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q12288367,Никола Делчев,,1844-04-28,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1920-03-06,http://www.wikidata.org/entity/Q173277,Благоевград,Point(23.089722222 42.011944444)
http://www.wikidata.org/entity/Q12286678,Милан Делчев,български революционер,1883-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1903-06-12,http://www.wikidata.org/entity/Q3401656,Неманци,Point(22.95888889 41.02277778)
http://www.wikidata.org/entity/Q12284144,Крум Христов,,1906-11-23,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1988-10-22,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12283616,Константин Станишев,просветен деец,1840-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1900-01-01,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q12279584,Екатерина Паница,българска учителка и революционерка,1884-11-02,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1967-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12278310,Димитър Делчев,български революционер,1879-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1901-02-04,http://www.wikidata.org/entity/Q12273033,Баялци,Point(22.59361111 41.06666667)
http://www.wikidata.org/entity/Q12277249,Гоце Бърдаров,,1872-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1919-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12272698,Атанас Яранов,"български икономист, просветен деец и революционер",1878-01-18,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1964-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12271569,Александър Стаменов,,1905-01-18,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1971-02-16,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q11031581,Руша Чопова,българска революционерка,1868-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1945-06-09,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q11001501,Христо Бучков,,1856-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1913-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q3409735,Александър Станишев,"български лекар, учен и политик",1886-12-27,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1945-02-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q3406896,Петър Дървингов,"български офицер, революционер и историк",1875-05-23,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1958-03-08,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q3397255,Димитър Влахов,"османски, български и югославски политик",1878-11-08,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1953-04-07,http://www.wikidata.org/entity/Q3711,Белград,Point(20.466666666 44.816666666)
http://www.wikidata.org/entity/Q1090483,Константинос Триаридис,,1938-01-01,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),2012-06-27,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q1084236,Христо Смирненски,български поет и журналист,1898-09-17,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1923-06-18,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q1084226,Христо Станишев,български инженер и политик,1863-12-24,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1952-12-13,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q982476,Иван Хаджиниколов,"български революционер, учител, книжар",1861-12-24,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1934-07-09,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q360160,Гоце Делчев,български революционер,1872-02-04,http://www.wikidata.org/entity/Q214347,Кукуш,Point(22.8765 40.9954),1903-05-04,http://www.wikidata.org/entity/Q2882540,Баница,Point(23.620611111 41.201361111)
http://www.wikidata.org/entity/Q71042173,Екатерина Жилева,българска учителка,1894-01-01,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1987-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q61014838,Георги Ников,български политик,1898-03-10,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1924-06-14,http://www.wikidata.org/entity/Q10270041,Дървеница,Point(23.362513 42.653846)
http://www.wikidata.org/entity/Q106727266,Георги Рачков,,1892-01-01,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1931-01-01,http://www.wikidata.org/entity/Q2989099,Тешово,Point(23.697898 41.467132)
http://www.wikidata.org/entity/Q11049173,Атанас Хаджипантазиев,,1880-01-01,http://www.wikidata.org/entity/Q3962592,Просеник,Point(23.380277777 41.128055555),1906-09-02,http://www.wikidata.org/entity/Q206957,Сяр,Point(23.55 41.083333333)
http://www.wikidata.org/entity/Q3394863,Пасхалис Цянгас,,1873-01-01,http://www.wikidata.org/entity/Q3400642,Сякавец,Point(23.363333333 41.024722222),1907-02-24,http://www.wikidata.org/entity/Q21080266,Нигослав,Point(23.427777777 40.932777777)
http://www.wikidata.org/entity/Q12280904,Иван Жилев,,1861-01-01,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1907-12-12,http://www.wikidata.org/entity/Q206957,Сяр,Point(23.55 41.083333333)
http://www.wikidata.org/entity/Q12278719,Димко Хаджииванов,български общественик,1813-01-01,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1906-01-01,http://www.wikidata.org/entity/Q405279,Дупница,Point(23.118525 42.264965)
http://www.wikidata.org/entity/Q12278552,Димитър Пасков,български фармаколог,1914-10-18,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1986-04-24,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12276278,Георги Баждаров,,1881-02-08,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1929-09-19,http://www.wikidata.org/entity/Q6506,Варна,Point(27.91108 43.211375)
http://www.wikidata.org/entity/Q2037514,Димо Хаджидимов,български революционер и политик,1875-02-19,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),1924-09-13,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12296095,Ташо Гушев,,1910-01-01,http://www.wikidata.org/entity/Q12278952,Долно Граматиково,Point(21.891666666 40.706944444),1996-01-01,http://www.wikidata.org/entity/Q209978,Воден,Point(22.05 40.8)
http://www.wikidata.org/entity/Q12279206,Думитру Париза,,1908-01-17,http://www.wikidata.org/entity/Q12277200,Горно Граматиково,Point(21.93638889 40.69611111),1996-09-24,http://www.wikidata.org/entity/Q19660,Букурещ,Point(26.083333333 44.4)
http://www.wikidata.org/entity/Q12277080,Гогу Пию,,1918-01-01,http://www.wikidata.org/entity/Q12277200,Горно Граматиково,Point(21.93638889 40.69611111),1948-07-19,http://www.wikidata.org/entity/Q868112,Кобадин,Point(28.234902 44.062672)
http://www.wikidata.org/entity/Q56255765,Георги Чакъров,"български общественик и революционер, деец на ВМОРО, емигрантски деец в САЩ",1884-01-01,http://www.wikidata.org/entity/Q3297728,Острово,Point(21.83333333 40.8),1958-01-01,http://www.wikidata.org/entity/Q992289,Q992289,Point(-81.52278 40.795)
http://www.wikidata.org/entity/Q12298465,Христо Стоянов (андарт),,1884-01-01,http://www.wikidata.org/entity/Q3297728,Острово,Point(21.83333333 40.8),1923-01-01,http://www.wikidata.org/entity/Q209978,Воден,Point(22.05 40.8)
http://www.wikidata.org/entity/Q3401008,Димитър Гоголаков,,1880-01-01,http://www.wikidata.org/entity/Q12086484,Хомондос,Point(23.46064 41.07041),1907-07-14,http://www.wikidata.org/entity/Q206957,Сяр,Point(23.55 41.083333333)
http://www.wikidata.org/entity/Q28083127,Богдан Думков,български офицер,1912-08-06,http://www.wikidata.org/entity/Q2706431,Горно Броди,Point(23.683333333 41.3),2004-01-01,http://www.wikidata.org/entity/Q219,България,Point(25.5 42.75)
http://www.wikidata.org/entity/Q22978950,Лазар Кунгалов,,1884-10-15,http://www.wikidata.org/entity/Q21080435,Радово (дем Синтика),Point(23.372777777 41.260277777),1970-04-15,http://www.wikidata.org/entity/Q2989922,Чучулигово,Point(23.360003 41.403196)
http://www.wikidata.org/entity/Q12292422,Ристо Шишков,,1940-03-23,http://www.wikidata.org/entity/Q12287432,Мръсна,Point(23.24817 41.23748),1986-07-17,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q100798505,Стоян Гадъков,български революционер,1865-01-01,http://www.wikidata.org/entity/Q12284481,Кърчово,Point(23.57951 41.31403),1901-01-01,http://www.wikidata.org/entity/Q726158,Пирин,Point(23.4 41.777777777)
http://www.wikidata.org/entity/Q56254436,Илия Цирункаров,български офицер,1892-01-01,http://www.wikidata.org/entity/Q12284481,Кърчово,Point(23.57951 41.31403),1915-10-21,http://www.wikidata.org/entity/Q3136018,Криволак,Point(22.1208 41.5272)
