id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,невалидни,total_valid,total,eligible_voters,n_stations
72789,86.0,211.0,28.0,65.0,39.0,21.0,35.0,9.0,23.0,3.0,2.0,2.0,4.0,4.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11,545.0,556.0,2118,4
72792,1.0,88.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,96.0,102.0,204,1
72816,89.0,60.0,22.0,31.0,23.0,17.0,9.0,5.0,19.0,41.0,11.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,30,363.0,393.0,2267,3
72824,21.0,5.0,10.0,21.0,11.0,2.0,5.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,97.0,98.0,179,1
72833,21.0,26.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,52.0,102,1
72850,49.0,1.0,17.0,8.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,97.0,116.0,394,1
72864,1.0,478.0,3.0,3.0,16.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,513.0,523.0,782,2
72881,23.0,1.0,7.0,13.0,4.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,89.0,94.0,321,1
72895,11.0,112.0,7.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,143.0,148.0,293,1
72919,3.0,0.0,32.0,7.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,61.0,65.0,103,1
72922,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,15.0,16.0,19,1
72940,96.0,16.0,6.0,24.0,4.0,5.0,4.0,2.0,3.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4,180.0,184.0,594,2
72953,128.0,73.0,6.0,17.0,7.0,5.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5,258.0,263.0,488,1
72970,20.0,18.0,3.0,12.0,26.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,95.0,99.0,198,1
73002,42.0,43.0,10.0,10.0,3.0,4.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,130.0,136.0,491,1
73016,27.0,0.0,4.0,10.0,36.0,2.0,5.0,1.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,99.0,108.0,297,1
73033,32.0,13.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,53.0,55.0,94,1
73047,24.0,1.0,3.0,8.0,33.0,4.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,84.0,94.0,180,1
73050,2.0,1.0,133.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,141.0,143.0,479,1
73078,9.0,222.0,2.0,2.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13,270.0,283.0,516,1
73081,72.0,0.0,12.0,15.0,40.0,5.0,5.0,0.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,172.0,178.0,1098,2
73095,3.0,25.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,39.0,78,1
73105,46.0,28.0,33.0,12.0,28.0,26.0,6.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,194.0,202.0,533,1
73119,41.0,31.0,8.0,8.0,11.0,7.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,125.0,131.0,577,1
73122,59.0,1.0,17.0,18.0,10.0,5.0,14.0,16.0,9.0,5.0,0.0,2.0,1.0,2.0,6.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,173.0,177.0,685,1
73136,3.0,263.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,280.0,286.0,486,2
73147,3.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,20.0,22,1
73167,25.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,40.0,43.0,69,1
73170,24.0,76.0,10.0,6.0,11.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,138.0,149.0,562,1
73198,1090.0,95.0,573.0,791.0,412.0,354.0,272.0,168.0,226.0,133.0,55.0,51.0,34.0,33.0,28.0,14.0,29.0,14.0,16.0,12.0,20.0,12.0,6.0,12.0,2.0,7.0,1.0,18.0,3.0,3.0,4.0,2.0,92,4490.0,4582.0,18357,39
73208,22.0,5.0,2.0,5.0,8.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,57.0,59.0,149,1
73211,55.0,45.0,2.0,17.0,13.0,4.0,4.0,4.0,14.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,20,172.0,192.0,1077,2
73225,19.0,21.0,5.0,18.0,21.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,107.0,111.0,312,1
73242,198.0,10.0,89.0,151.0,28.0,74.0,54.0,45.0,35.0,17.0,5.0,9.0,10.0,13.0,2.0,2.0,8.0,1.0,8.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,12,774.0,786.0,3258,4
73256,151.0,70.0,60.0,137.0,68.0,66.0,38.0,28.0,21.0,16.0,8.0,14.0,1.0,7.0,4.0,2.0,5.0,3.0,0.0,2.0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,18,718.0,736.0,2491,4
73262,6.0,70.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,87.0,88.0,144,1
73273,239.0,7.0,25.0,72.0,50.0,71.0,12.0,32.0,28.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,1.0,0.0,2.0,42,589.0,631.0,2073,6
73287,33.0,562.0,4.0,5.0,5.0,1.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,27,638.0,665.0,1136,2
73290,13.0,3.0,5.0,5.0,6.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,47.0,49.0,124,1
73300,6.0,0.0,1.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24.0,26.0,62,1
73314,15.0,1.0,1.0,12.0,19.0,4.0,0.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,72.0,76.0,307,1
73328,12.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,28.0,29.0,110,1
73345,51.0,2.0,11.0,17.0,14.0,10.0,4.0,8.0,4.0,33.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,167.0,171.0,446,1
73359,236.0,101.0,46.0,98.0,43.0,98.0,26.0,26.0,16.0,7.0,11.0,6.0,6.0,6.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39,745.0,784.0,3541,7
73362,57.0,86.0,13.0,25.0,51.0,19.0,8.0,5.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14,286.0,300.0,973,2
73376,3.0,2.0,3.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,33.0,35.0,186,1
73388,44.0,0.0,6.0,15.0,11.0,9.0,6.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,109.0,113.0,253,1
73393,137.0,8.0,12.0,9.0,7.0,5.0,1.0,6.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,199.0,221.0,442,1
73403,535.0,16.0,229.0,399.0,137.0,143.0,97.0,44.0,37.0,54.0,31.0,34.0,58.0,23.0,5.0,23.0,5.0,13.0,8.0,5.0,6.0,10.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,51,1923.0,1974.0,7856,13
73417,44.0,2.0,7.0,14.0,6.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,82.0,85.0,156,1
73420,199.0,48.0,15.0,16.0,20.0,11.0,5.0,2.0,29.0,1.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,362.0,371.0,999,2
73434,5.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17.0,19.0,49,1
73451,26.0,17.0,6.0,19.0,11.0,9.0,0.0,14.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,119.0,122.0,262,1
73479,34.0,0.0,1.0,7.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,55.0,60.0,108,1
73482,4.0,2.0,2.0,4.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,25.0,32,1
73496,447.0,655.0,185.0,354.0,191.0,115.0,92.0,77.0,63.0,50.0,8.0,18.0,6.0,19.0,4.0,2.0,7.0,2.0,6.0,2.0,5.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,0.0,4.0,3.0,1.0,110,2335.0,2445.0,7745,12
73506,18.0,6.0,3.0,13.0,10.0,5.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72.0,74.0,172,1
73519,22.0,297.0,8.0,5.0,7.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,356.0,363.0,678,1
73523,21.0,0.0,8.0,10.0,9.0,12.0,2.0,6.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,79.0,81.0,221,1
73537,22.0,193.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,226.0,226.0,226,1
73540,24.0,139.0,9.0,29.0,18.0,14.0,10.0,6.0,14.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18,282.0,300.0,1027,2
73554,66.0,312.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,391.0,391.0,735,1
73571,53.0,67.0,15.0,29.0,4.0,10.0,10.0,3.0,12.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,232.0,238.0,953,2
73585,21.0,22.0,12.0,13.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,89.0,97.0,143,1
73599,10.0,61.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,83.0,85.0,111,1
73609,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.0,17.0,58,1
73612,14.0,13.0,3.0,10.0,5.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,54.0,57.0,108,1
73626,2302.0,2718.0,990.0,1510.0,862.0,591.0,415.0,355.0,269.0,136.0,71.0,81.0,109.0,89.0,30.0,45.0,43.0,20.0,25.0,18.0,25.0,17.0,21.0,14.0,10.0,11.0,9.0,5.0,11.0,10.0,3.0,2.0,247,10817.0,11064.0,33747,49
73643,296.0,226.0,50.0,70.0,35.0,31.0,10.0,41.0,21.0,8.0,1.0,4.0,11.0,3.0,6.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,29,828.0,857.0,1800,3
73657,16.0,2.0,6.0,19.0,8.0,3.0,4.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,70.0,72.0,122,1
73660,249.0,23.0,78.0,25.0,22.0,11.0,3.0,13.0,10.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45,453.0,498.0,1072,2
73674,105.0,29.0,9.0,17.0,14.0,6.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29,208.0,237.0,783,1
73688,16.0,251.0,6.0,18.0,11.0,3.0,3.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,21,339.0,360.0,731,1
73691,8.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,19.0,72,1
73701,7.0,148.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,170.0,181.0,345,1
73715,0.0,52.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,61.0,61.0,414,1
73729,0.0,106.0,27.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,149.0,162.0,367,1
73732,4.0,65.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,73.0,73.0,140,1
73746,13.0,13.0,5.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51.0,53.0,120,1
73763,7.0,1.0,2.0,2.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30.0,33.0,57,1
73777,84.0,118.0,7.0,11.0,3.0,6.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,242.0,250.0,570,1
73780,5.0,0.0,9.0,4.0,11.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,39.0,48,1
73794,16.0,0.0,1.0,15.0,22.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,68.0,73.0,191,1
73804,4.0,101.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109.0,109.0,172,1
73818,5.0,11.0,1.0,4.0,14.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,40.0,43.0,111,1
73821,149.0,16.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,175.0,181.0,252,1
73883,3.0,10.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,26.0,27.0,62,1
73897,1.0,41.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49.0,50.0,114,1
73924,14.0,23.0,4.0,3.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7,58.0,65.0,121,1
75013,5.0,35.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,50.0,54.0,127,1
75023,12.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,26.0,26.0,35,1
75037,10.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,21.0,30,1
75054,302.0,14.0,39.0,42.0,35.0,37.0,7.0,15.0,32.0,11.0,1.0,8.0,6.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,63,568.0,631.0,1971,4
