id,ГЕРБ-СДС,ИТН,БСП,ДБ,ДПС,МУТРИ ВЪН!,"ВМРО, ВОЛЯ И НФСБ",ВЪЗР,БЪЛГАРСКО ЛЯТО,не подкрепям никого,АТАКА,ЛЯВ СЪЮЗ,РЕПУБЛИКАНЦИ ЗА БГ,НОД,БНС,ГЛАС НАРОДЕН,СВОБОДА,БТР,МИР,ЗАЕДНО,Партия на ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,ПОДЕМ,независими,невалидни,total_valid,total,eligible_voters,n_stations
44183,85,49,46,3,1,23,24,5,8,4.0,1,2,3,0,0,0,2,1,0,1,0,1,1,0,0.0,0.0,260.0,260.0,684.0,1
44224,113,62,32,25,0,28,18,12,7,8.0,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,0.0,315.0,315.0,560.0,1
44238,953,1682,964,561,913,280,139,145,109,65.0,42,22,6,9,11,11,10,19,3,5,2,9,7,4,0.0,7.0,5971.0,5978.0,20019.0,40
44241,27,27,20,4,11,7,1,2,3,2.0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0.0,5.0,110.0,115.0,214.0,1
44269,6,9,9,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,27.0,28.0,39.0,1
44272,7,14,7,1,89,5,0,0,0,0.0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,128.0,128.0,311.0,1
44286,15,14,60,2,29,15,2,0,1,1.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,143.0,143.0,672.0,1
44294,43,9,5,9,248,2,2,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,322.0,322.0,975.0,2
44313,52,19,47,4,2,6,5,0,3,3.0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0.0,8.0,147.0,155.0,265.0,1
44327,672,822,296,156,71,116,50,38,30,24.0,9,3,13,5,5,1,2,1,1,2,0,3,3,2,0.0,2.0,2325.0,2327.0,7776.0,12
44330,37,25,16,13,38,0,5,1,3,2.0,2,0,0,0,1,3,1,0,0,0,0,1,0,0,0.0,6.0,148.0,154.0,265.0,1
44344,4,2,1,1,134,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,143.0,143.0,685.0,1
44358,86,25,16,11,461,7,1,3,4,6.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,7.0,623.0,630.0,1413.0,3
44389,17,22,19,3,1,10,3,2,3,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,9.0,83.0,92.0,159.0,1
44402,189,122,94,24,37,41,36,4,11,5.0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0.0,10.0,568.0,578.0,1020.0,7
44416,33,26,5,1,525,2,0,0,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,599.0,599.0,1525.0,2
44425,36,33,9,12,2,26,1,8,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,130.0,130.0,176.0,1
44433,18,6,11,2,5,3,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,48.0,51.0,51.0,1
44447,1,3,0,0,2,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,10.0,16.0,1
44464,6,4,8,1,0,1,1,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,23.0,35.0,1
44478,186,108,93,21,31,100,34,11,13,11.0,1,1,1,2,2,0,1,1,0,0,0,2,1,0,0.0,0.0,620.0,620.0,1740.0,3
44481,30,19,15,1,1,6,8,2,6,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6.0,91.0,97.0,199.0,1
44495,13,10,3,1,271,1,0,0,4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,305.0,305.0,577.0,1
44505,43,13,22,4,3,7,1,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,9.0,101.0,110.0,308.0,1
44519,193,107,59,9,13,10,34,1,2,0.0,4,0,2,0,0,1,25,0,0,0,0,0,0,0,0.0,14.0,460.0,474.0,1162.0,3
44522,77,65,44,12,6,14,5,3,1,1.0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,232.0,232.0,610.0,1
44536,20,22,33,7,5,3,0,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,93.0,94.0,138.0,1
44540,19,15,13,4,35,6,1,1,1,2.0,3,0,0,0,2,0,0,1,0,1,0,1,0,0,0.0,0.0,105.0,105.0,343.0,1
44553,17,7,4,1,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,32.0,32.0,52.0,1
44570,1270,650,430,101,4,84,17,57,54,32.0,12,2,2,1,8,4,11,6,1,2,1,2,3,0,0.0,4.0,2754.0,2758.0,6107.0,11
44584,3,0,0,0,40,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43.0,43.0,158.0,1
44598,1,8,6,1,119,4,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,143.0,148.0,278.0,1
44608,12,5,7,1,138,4,1,0,0,4.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,176.0,176.0,433.0,1
44625,6,9,3,0,0,1,9,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.0,29.0,31.0,1
44639,2,2,1,4,1,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,18.0,19.0,21.0,1
44642,173,108,28,8,13,3,1,0,1,2.0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0.0,0.0,343.0,343.0,769.0,1
44656,77,72,56,21,1,15,3,3,5,4.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.0,0.0,262.0,262.0,631.0,1
44666,31,11,22,2,1,7,0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,78.0,79.0,153.0,1
44687,17,7,2,5,1,2,1,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,38.0,40.0,52.0,1
44690,105,30,47,8,412,9,3,1,6,6.0,1,1,2,0,1,0,2,0,2,1,0,0,0,0,0.0,0.0,637.0,637.0,2066.0,3
44700,11,9,1,0,121,0,0,0,0,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,5.0,146.0,151.0,690.0,1
44714,11,22,22,5,7,2,5,1,4,1.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,86.0,86.0,555.0,1
44728,13,15,17,4,20,1,0,1,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,75.0,76.0,108.0,1
44745,53,29,35,9,6,4,2,3,1,0.0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,148.0,150.0,248.0,1
44759,33,10,19,4,9,9,2,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4.0,90.0,94.0,149.0,1
44762,5,1,1,0,134,0,0,0,1,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,1.0,144.0,145.0,169.0,1
44776,1,5,6,1,4,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,19.0,21.0,22.0,1
44793,691,896,511,291,22,110,97,146,41,34.0,4,8,3,4,0,3,4,6,3,1,1,3,2,0,0.0,0.0,2881.0,2881.0,7101.0,10
44803,1,10,6,0,226,2,0,0,0,1.0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0.0,0.0,251.0,251.0,842.0,1
44817,41,18,10,4,0,7,0,1,0,1.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,4.0,86.0,90.0,120.0,1
44820,24,0,3,0,351,2,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,384.0,384.0,384.0,1
44848,139,62,55,4,22,8,4,0,0,0.0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,302.0,302.0,602.0,1
44851,22,13,11,5,0,2,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,57.0,58.0,88.0,1
44865,16,9,4,3,172,4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,209.0,209.0,689.0,1
44879,86,32,13,4,1,7,9,2,3,0.0,2,0,1,0,2,0,0,0,0,0,1,3,0,0,0.0,0.0,166.0,166.0,341.0,1
44882,2,3,5,3,81,3,0,1,1,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,103.0,103.0,385.0,1
44896,10,0,0,1,43,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.0,56.0,192.0,1
44937,150,19,8,14,123,5,2,1,0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,326.0,326.0,707.0,2
46036,35,52,30,2,34,10,11,3,2,0.0,2,2,31,0,1,0,0,0,2,4,0,0,0,2,0.0,0.0,223.0,223.0,531.0,1
46045,325,559,229,118,1104,55,9,17,9,38.0,1,0,2,0,4,3,2,0,0,4,0,4,1,0,0.0,8.0,2484.0,2492.0,4847.0,12
46053,49,115,73,15,3,10,7,8,2,2.0,1,1,6,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,295.0,295.0,859.0,2
46067,27,26,58,12,0,3,2,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,131.0,133.0,234.0,1
46070,6,4,0,0,130,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,142.0,142.0,441.0,1
46084,42,28,38,16,189,16,2,8,0,2.0,0,2,0,0,1,0,1,0,0,2,0,2,0,0,0.0,2.0,349.0,351.0,629.0,2
46098,68,63,39,9,9,14,16,12,2,1.0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,240.0,240.0,417.0,1
46108,22,1,7,2,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,36.0,36.0,50.0,1
46111,47,14,18,3,2,5,3,4,2,4.0,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0.0,3.0,109.0,112.0,216.0,1
46125,79,19,85,0,51,4,2,2,0,0.0,1,0,1,0,1,0,12,0,0,0,0,0,1,0,0.0,0.0,258.0,258.0,967.0,1
46190,34,43,39,7,52,5,6,2,2,1.0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0,0.0,198.0,198.0,595.0,1
46214,18,7,5,2,234,0,0,1,1,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,274.0,277.0,989.0,2
46228,74,15,5,0,55,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,152.0,153.0,210.0,1
46231,16,18,12,15,0,1,4,1,3,2.0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0.0,2.0,77.0,79.0,135.0,1
46245,34,28,77,7,2,6,2,2,0,2.0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,0.0,6.0,173.0,179.0,336.0,2
46262,24,11,22,1,0,2,1,0,1,0.0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0.0,0.0,66.0,66.0,96.0,1
46276,70,24,40,11,0,6,5,1,3,1.0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,168.0,168.0,317.0,1
46286,17,11,26,5,1,6,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,68.0,69.0,110.0,1
46293,110,75,35,19,16,9,7,6,5,0.0,0,0,1,0,1,1,3,1,0,1,0,1,0,0,0.0,0.0,291.0,291.0,963.0,2
46303,35,19,10,4,1,1,1,1,1,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.0,80.0,186.0,1
46317,5,5,11,1,1,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,29.0,29.0,42.0,1
46320,5,1,1,2,16,1,0,0,0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,34.0,41.0,1
46348,21,4,3,2,2,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,35.0,50.0,1
46351,5,13,33,2,8,3,1,2,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,69.0,72.0,171.0,1
46396,23,23,21,2,168,6,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,247.0,247.0,576.0,1
46406,46,9,22,1,10,5,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,96.0,97.0,162.0,1
46417,54,76,31,23,2,16,4,5,2,4.0,0,0,1,8,0,0,0,0,1,4,0,0,0,0,0.0,0.0,231.0,231.0,409.0,1
46437,10,3,13,4,6,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,37.0,39.0,52.0,1
46440,61,2,4,1,176,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,246.0,246.0,489.0,1
46454,16,6,18,3,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,49.0,52.0,83.0,1
46471,3,1,1,4,45,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,57.0,60.0,217.0,1
46509,21,9,18,1,6,5,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.0,62.0,131.0,1
46532,25,38,5,8,28,1,3,8,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,118.0,119.0,249.0,1
46543,29,29,5,1,1,5,1,1,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,74.0,74.0,94.0,1
46557,2,2,4,1,14,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,25.0,26.0,66.0,1
