id,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС,БСП,не подкрепям никого,ИТН,БВ,ЛЕВИЦАТА,АТАКА (к.),ЗАЕДНО,КОД,НП ИСИ,НДСВ,ВЪН ОТ ЕС,ГЛАС НАРОДЕН,МИР,ЕВРОЛЕВИЦА,БСДД,БНО,БНС-НД,независими,СПБП,невалидни,total_valid,total,eligible_voters,n_stations
43387,27,11,7,116,2,4.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,174.0,174.0,333,1
43390,10,1,4,7,1,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,27.0,28.0,62,1
43400,48,20,27,3,41,7.0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,155.0,161.0,455,1
43414,10,6,1,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,23.0,25.0,29,1
43428,17,11,10,0,5,1.0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,49.0,52.0,77,1
43431,18,7,11,43,13,1.0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,4,98.0,102.0,278,1
43445,85,37,66,71,66,19.0,25,7,7,2,1,0,0,1,2,0,1,0,0,0,0,0.0,0,8,390.0,398.0,1358,2
43459,40,9,6,1,22,5.0,12,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3,101.0,104.0,418,1
43462,56,16,15,12,19,2.0,1,91,2,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,5,216.0,221.0,600,1
43476,180,117,68,28,169,20.0,21,29,8,3,1,2,2,1,0,0,0,0,0,1,2,0.0,0,15,652.0,667.0,3269,5
43493,6,1,1,30,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,40.0,43.0,76,1
43517,392,46,53,75,31,12.0,15,2,21,7,0,0,5,0,1,0,0,1,0,1,0,0.0,0,32,662.0,694.0,1378,3
43520,43,15,6,2,21,1.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,6,92.0,98.0,2015,2
43548,15,5,8,2,4,1.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,41.0,41.0,55,1
43565,66,38,44,9,21,7.0,9,33,3,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,5,232.0,237.0,629,1
43579,17,13,7,2,22,1.0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4,71.0,75.0,96,1
43582,15,9,3,98,1,6.0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0.0,0,1,141.0,142.0,248,1
43596,4,0,0,112,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,118.0,119.0,508,1
43615,7,6,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20.0,20.0,27,1
43623,36,19,14,0,15,1.0,3,5,1,0,0,0,1,0,0,0,2,1,0,0,0,0.0,0,0,98.0,98.0,168,1
43654,31,18,13,12,23,4.0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,3,107.0,110.0,220,1
43668,12,3,1,5,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,24.0,24.0,32,1
43671,8,4,0,0,1,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16.0,16.0,18,1
43685,33,18,18,54,39,4.0,4,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,6,177.0,183.0,982,2
43699,19,25,6,2,8,5.0,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,99.0,102.0,229,1
43709,9,7,3,1,14,0.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,38.0,41.0,114,1
43712,84,29,29,25,26,7.0,6,15,5,0,1,0,1,1,1,0,0,0,0,0,1,0.0,0,7,231.0,238.0,729,2
43726,1,1,1,45,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,50.0,45,1
43730,76,21,13,16,16,10.0,3,4,2,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0,1,165.0,166.0,228,1
43760,38,9,3,77,2,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,3,133.0,136.0,528,1
43774,42,15,14,64,22,5.0,4,84,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,9,255.0,264.0,509,2
43788,13,16,3,3,8,2.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,50.0,50.0,82,1
43829,88,45,28,35,30,11.0,7,4,3,0,1,0,2,0,2,0,0,0,0,0,0,1.0,0,3,257.0,260.0,563,1
43846,2,2,6,1,4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,17.0,18.0,22,1
43880,15,4,1,166,4,1.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,8,197.0,205.0,454,1
43894,46,10,1,159,4,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,224.0,230.0,566,1
43904,120,30,31,79,73,8.0,7,8,3,1,0,0,2,1,0,0,5,1,0,0,0,0.0,0,24,369.0,393.0,1392,2
43918,45,15,12,1,30,4.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,114.0,116.0,153,1
43921,36,23,4,1,14,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,82.0,82.0,115,1
43935,14,6,6,85,5,6.0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,2,130.0,132.0,398,1
43949,11,2,1,147,4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,166.0,166.0,438,1
43952,3382,2611,1780,464,1305,601.0,606,301,264,51,83,15,32,27,89,33,11,6,8,14,12,11.0,2,127,11708.0,11835.0,32873,62
43966,22,19,13,4,13,1.0,1,1,2,1,0,0,0,0,1,2,0,1,0,0,0,0.0,0,1,81.0,82.0,169,1
43983,24,10,2,56,2,2.0,5,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,108.0,109.0,180,1
43997,12,13,11,35,71,2.0,2,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0.0,0,2,151.0,153.0,676,1
44029,56,32,11,40,14,4.0,2,5,7,3,0,0,0,0,0,0,1,0,0,0,0,0.0,0,4,175.0,179.0,591,1
44032,35,28,17,1,22,3.0,5,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3,119.0,122.0,173,1
44046,22,10,7,33,9,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,87.0,90.0,243,1
44053,95,31,62,0,31,9.0,6,7,5,4,0,0,2,0,1,2,1,0,0,0,0,0.0,0,5,256.0,261.0,788,1
44063,713,590,312,15,92,140.0,72,95,42,6,11,6,6,10,3,9,0,28,8,4,5,0.0,0,24,2167.0,2191.0,4870,7
44077,64,25,34,1,18,3.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0,0,17,152.0,169.0,315,1
44080,6,3,5,96,6,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,119.0,120.0,157,1
44094,101,29,26,9,16,9.0,11,7,4,2,0,0,0,0,1,0,0,2,0,1,0,0.0,0,6,218.0,224.0,470,1
44104,13,7,6,81,5,1.0,3,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,122.0,123.0,655,1
44118,18,8,12,2,57,5.0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0,4,107.0,111.0,426,1
44121,2,8,4,1,6,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,24.0,24.0,54,1
44152,11,26,19,0,24,2.0,2,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0.0,0,2,91.0,93.0,160,1
44166,166,100,84,363,48,21.0,21,12,7,2,1,1,1,2,1,1,0,0,0,3,0,0.0,2,12,836.0,848.0,2138,4
44183,86,65,22,4,37,12.0,3,4,10,1,0,0,2,0,0,1,1,0,3,0,0,0.0,1,6,252.0,258.0,696,1
44224,112,71,44,1,11,21.0,3,19,6,0,0,2,0,1,6,0,2,0,0,0,0,0.0,0,3,299.0,302.0,554,1
44238,2112,1030,825,1239,522,204.0,212,119,70,42,11,8,14,6,18,11,3,4,0,2,1,0.0,0,173,6453.0,6626.0,19744,39
44241,23,12,7,13,13,7.0,2,1,2,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,2,89.0,91.0,203,1
44269,2,5,2,1,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16.0,16.0,10,1
44272,5,4,2,93,2,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,111.0,111.0,307,1
44286,12,9,6,18,57,3.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,3,110.0,113.0,671,1
44294,50,9,2,241,3,1.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0,8,309.0,317.0,974,2
44313,40,23,7,2,37,4.0,4,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,9,124.0,133.0,253,1
44327,897,396,253,78,217,81.0,116,45,34,2,3,3,3,5,10,1,8,1,1,2,2,1.0,0,80,2159.0,2239.0,7720,11
44330,32,23,15,27,14,5.0,5,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,3,127.0,130.0,253,1
44344,4,3,2,107,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,3,121.0,124.0,707,1
44358,62,24,13,361,10,8.0,10,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0.0,0,14,495.0,509.0,984,3
44389,14,16,9,12,15,1.0,2,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,6,91.0,97.0,162,1
44402,163,80,16,66,46,15.0,23,6,15,1,0,0,3,0,0,0,0,8,0,0,0,0.0,0,9,442.0,451.0,847,3
44416,47,9,7,541,5,6.0,5,7,33,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,9,662.0,671.0,1524,2
44425,39,47,16,1,14,9.0,11,5,8,0,1,0,1,2,1,0,0,0,0,1,0,0.0,0,8,156.0,164.0,205,2
44433,10,7,1,11,7,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,2,40.0,42.0,73,1
44447,1,2,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10.0,10.0,14,1
44464,2,8,1,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,17.0,18.0,25,1
44478,147,121,74,26,58,27.0,15,38,4,0,1,0,0,0,0,0,0,2,1,0,0,0.0,0,10,514.0,524.0,1674,3
44481,28,10,26,2,7,2.0,2,11,1,0,1,0,0,2,0,0,0,0,0,0,0,0.0,0,2,92.0,94.0,204,1
44495,11,12,4,255,2,3.0,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0.0,0,6,296.0,302.0,572,1
44505,46,11,23,1,9,0.0,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,15,98.0,113.0,309,1
44519,181,11,27,80,40,7.0,6,3,2,1,1,0,9,8,0,1,0,0,0,0,0,0.0,0,18,377.0,395.0,1166,3
44522,92,34,22,2,22,4.0,14,3,4,2,0,0,2,0,0,1,0,0,1,0,0,0.0,0,2,203.0,205.0,592,1
44536,17,7,7,1,16,1.0,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,58.0,58.0,121,1
44540,13,21,11,5,8,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,62.0,62.0,345,1
44553,16,6,2,4,5,0.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,38.0,38.0,51,1
44570,1437,381,247,18,287,74.0,120,50,25,3,4,1,5,1,4,2,0,2,2,2,0,0.0,1,55,2666.0,2721.0,6038,11
44584,2,2,0,31,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36.0,36.0,171,1
44598,4,3,4,105,5,4.0,1,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0.0,0,8,133.0,141.0,284,1
44608,7,2,12,133,3,2.0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,5,165.0,170.0,419,1
44642,201,51,16,15,25,10.0,13,3,1,1,2,0,3,1,0,0,0,0,0,1,0,0.0,0,2,343.0,345.0,762,1
44656,96,41,33,9,14,20.0,8,13,9,0,1,0,1,2,0,0,0,0,0,0,0,0.0,0,4,247.0,251.0,635,1
44666,28,9,7,1,14,1.0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,11,66.0,77.0,145,1
44687,10,5,2,1,2,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23.0,23.0,39,1
44690,95,47,18,400,31,9.0,4,8,3,1,0,2,0,0,2,0,0,2,0,0,0,0.0,0,12,622.0,634.0,2021,3
44700,7,3,3,131,5,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,5,154.0,159.0,712,1
44714,14,6,9,30,18,4.0,3,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0.0,0,5,92.0,97.0,515,1
44728,8,8,7,18,10,6.0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,2,65.0,67.0,100,1
44745,42,16,24,15,22,7.0,2,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,5,140.0,145.0,234,1
44759,60,3,6,15,11,3.0,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,111.0,116.0,154,1
44762,3,1,1,153,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,159.0,160.0,168,1
44776,1,5,1,5,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,16.0,17.0,18,1
44793,642,465,491,102,288,122.0,117,62,128,12,3,9,3,2,6,8,4,2,0,1,3,0.0,0,39,2470.0,2509.0,6939,10
44803,1,5,7,245,2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,262.0,262.0,898,1
44817,37,17,14,3,4,2.0,4,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,96.0,98.0,135,1
44820,8,0,1,338,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,348.0,348.0,685,1
44848,50,40,7,47,49,1.0,4,7,3,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0,8,211.0,219.0,557,1
44851,24,9,7,1,5,1.0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,58.0,58.0,88,1
44865,14,10,0,133,5,1.0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,15,171.0,186.0,692,1
44879,46,18,18,52,11,4.0,3,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0.0,0,6,162.0,168.0,342,1
44882,2,1,2,153,4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,163.0,163.0,378,1
44896,1,1,0,44,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,48.0,48.0,48,1
44937,123,28,7,106,6,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0,9,276.0,285.0,700,2
46036,90,16,16,141,21,1.0,4,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,7,296.0,303.0,523,1
46045,312,330,120,1181,158,112.0,64,22,9,0,0,0,8,5,8,4,2,0,0,4,1,0.0,0,28,2340.0,2368.0,5055,12
46053,47,49,48,2,45,14.0,3,6,6,4,0,1,2,0,1,0,0,0,0,2,0,0.0,0,4,230.0,234.0,836,2
46067,27,9,19,0,27,3.0,1,9,6,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,3,104.0,107.0,223,1
46070,4,2,1,138,1,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,150.0,150.0,470,1
46084,27,36,33,189,16,6.0,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1,6,319.0,325.0,602,2
46098,81,26,25,3,15,13.0,20,4,4,1,1,0,1,0,1,2,0,0,0,0,0,0.0,0,3,197.0,200.0,406,1
46108,17,5,1,1,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30.0,30.0,30,1
46111,30,13,10,7,10,3.0,1,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0,2,82.0,84.0,194,1
46125,61,21,5,51,19,1.0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,10,165.0,175.0,979,1
46190,33,22,33,63,22,9.0,3,4,8,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0,8,200.0,208.0,586,1
46214,14,14,3,228,2,2.0,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0.0,0,9,271.0,280.0,1001,2
46228,23,3,1,51,1,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,83.0,84.0,196,1
46231,16,13,10,2,14,3.0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,65.0,66.0,138,1
46245,32,11,7,27,59,3.0,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4,151.0,155.0,308,2
46262,20,11,5,3,10,2.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,57.0,59.0,90,1
46276,74,20,13,6,28,1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,147.0,149.0,313,1
46286,10,17,4,1,17,1.0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,57.0,57.0,96,1
46293,71,50,54,10,28,16.0,8,10,3,2,0,1,1,0,0,0,0,0,1,0,2,0.0,0,3,257.0,260.0,959,2
46303,20,9,10,1,9,0.0,4,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0.0,1,2,61.0,63.0,185,1
46317,1,11,3,1,9,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,28.0,28.0,43,1
46320,7,2,0,20,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31.0,31.0,37,1
46348,14,0,3,5,4,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28.0,28.0,49,1
46351,5,4,14,6,21,2.0,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,62.0,63.0,163,1
46396,18,16,12,97,15,2.0,6,5,1,0,1,2,0,0,0,2,0,0,0,0,1,0.0,0,0,178.0,178.0,559,1
46406,32,15,2,11,13,1.0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,81.0,81.0,164,1
46417,52,57,33,7,18,11.0,13,6,6,3,1,0,2,1,0,0,1,4,0,0,0,0.0,1,4,216.0,220.0,432,1
46437,9,5,2,1,5,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,29.0,30.0,53,1
46440,20,5,2,184,2,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,5,219.0,224.0,486,1
46454,39,5,6,2,3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,59.0,60.0,89,1
46471,2,3,0,47,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.0,54.0,221,1
46509,16,7,4,2,13,5.0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,54.0,56.0,122,1
46532,23,19,15,29,7,7.0,1,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,7,112.0,119.0,259,1
46543,25,8,13,1,4,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57.0,57.0,94,1
46557,9,2,1,11,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,26.0,27.0,72,1
46560,124,12,7,128,14,3.0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,10,295.0,305.0,813,1
46574,194,53,17,1,19,4.0,4,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0,5,303.0,308.0,499,1
46588,4,4,5,1,7,1.0,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35.0,35.0,64,1
46591,44,13,13,0,6,2.0,1,3,1,1,0,0,0,1,1,0,0,0,1,0,0,0.0,0,3,87.0,90.0,202,1
46601,1,0,2,47,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52.0,52.0,335,1
46646,140,8,1,58,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,9,214.0,223.0,704,1
46658,26,8,8,1,11,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,57.0,60.0,130,1
46663,151,104,57,20,70,30.0,14,41,16,2,1,3,3,0,0,0,0,4,1,1,3,0.0,0,17,521.0,538.0,1761,4
46680,9,16,0,128,1,0.0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.0,0,6,159.0,165.0,279,1
46694,65,24,17,1,28,4.0,8,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0.0,0,2,156.0,158.0,249,1
46704,9,7,6,2,20,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,45.0,47.0,77,1
46721,76,73,37,0,11,19.0,13,34,18,2,1,3,3,1,1,1,1,0,2,0,0,0.0,0,1,296.0,297.0,602,1
46735,4,2,4,17,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,30.0,30.0,54,1
46749,152,90,78,19,69,24.0,25,22,4,3,1,0,3,0,3,1,1,2,5,0,0,0.0,0,15,502.0,517.0,3194,4
46752,13,9,5,2,9,2.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,45.0,48.0,104,1
46766,25,4,6,2,0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,40.0,42.0,45,1
46773,14,11,1,155,5,2.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,2,193.0,195.0,396,1
46783,47,47,25,1,34,4.0,8,11,7,1,0,1,1,1,2,0,0,1,0,0,1,0.0,0,16,192.0,208.0,527,1
46797,23,18,8,1,21,3.0,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,3,83.0,86.0,294,1
46807,19,8,7,1,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,42.0,43.0,44,1
46810,80,35,29,348,54,9.0,11,57,5,2,0,0,3,0,2,0,1,0,0,2,0,0.0,1,18,639.0,657.0,1386,3
46824,47,21,17,1,33,2.0,4,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0.0,0,2,133.0,135.0,244,1
46841,131,79,69,1,56,12.0,20,8,15,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0,4,394.0,398.0,1098,2
46872,12,14,5,75,8,0.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,119.0,120.0,248,1
46886,34,17,19,1,7,3.0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,3,88.0,91.0,176,1
46899,8,12,3,240,3,3.0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0,3,275.0,278.0,828,1
46904,58,25,32,0,21,1.0,5,4,3,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0,2,152.0,154.0,361,1
46913,45,10,3,66,8,1.0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,2,140.0,142.0,294,1
46927,16,9,13,5,16,5.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,3,68.0,71.0,160,1
46930,10,6,0,191,5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,217.0,217.0,385,1
46944,26,23,34,0,10,7.0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,111.0,113.0,337,1
46958,17,12,23,4,64,1.0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,9,129.0,138.0,258,1
46961,3,3,7,0,42,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,59.0,61.0,93,1
46975,52,17,14,44,18,4.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,7,153.0,160.0,375,1
46989,10,7,4,2,10,2.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,42.0,44.0,60,1
46992,64,21,6,28,7,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,130.0,133.0,233,1
47010,43,28,39,78,44,6.0,2,53,1,1,0,0,2,1,0,0,0,0,1,0,0,0.0,0,5,299.0,304.0,790,2
47038,2,2,1,83,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,92.0,95.0,259,1
47041,20,7,3,101,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,137.0,140.0,133,2
47055,51,31,10,0,25,4.0,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,132.0,132.0,370,1
47069,9,7,2,1,4,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25.0,25.0,31,1
47086,189,100,89,5,79,12.0,34,17,1,5,0,0,1,0,2,1,1,1,2,0,0,0.0,0,7,539.0,546.0,2349,4
47096,24,28,1,376,6,7.0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,10,451.0,461.0,1117,2
47101,15,8,12,270,9,1.0,3,6,5,0,0,0,0,0,0,1,0,2,1,0,0,0.0,0,16,333.0,349.0,835,1
47113,95,27,33,0,25,8.0,7,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,206.0,206.0,528,1
47161,34,46,19,1,12,7.0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,137.0,142.0,374,1
47189,201,77,67,3,26,12.0,28,13,10,0,2,0,2,0,0,0,1,0,1,0,0,0.0,1,16,444.0,460.0,1039,2
47202,96,61,62,4,19,29.0,11,19,4,0,1,2,2,0,0,0,2,1,1,0,0,0.0,0,0,314.0,314.0,913,1
47247,29,36,14,5,7,4.0,5,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0.0,0,4,106.0,110.0,265,1
47250,10,1,1,2,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,17.0,19.0,26,1
47264,82,24,20,0,44,13.0,1,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,9,194.0,203.0,501,1
47278,744,208,212,56,164,39.0,38,26,127,6,0,0,3,2,10,3,2,1,2,1,0,0.0,0,39,1644.0,1683.0,5358,8
47295,311,334,241,6,72,61.0,51,32,21,6,4,4,3,1,6,6,2,0,1,1,0,0.0,0,15,1163.0,1178.0,2427,4
47305,7,5,4,1,8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,26.0,27.0,32,1
47319,33,11,7,4,12,2.0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,7,95.0,102.0,596,2
47336,267,242,208,17,73,62.0,77,34,12,5,3,3,9,7,7,5,0,1,0,1,0,0.0,1,17,1034.0,1051.0,3086,4
